timestamp,price,quantity,buyer,seller,spread
43,99.84,1,40,33,-0.14999999999999147
43,100.03,3,40,30,0.020000000000010232
43,100.03,1,58,30,0.020000000000010232
46,100.07000000000001,2,0,17,0.020000000000010232
46,99.81,1,33,55,0.020000000000010232
46,99.78,1,17,55,0.020000000000010232
46,99.73,1,55,55,0.020000000000010232
48,99.92,3,16,45,-0.06999999999999318
50,99.99000000000001,1,11,30,1.4210854715202004e-14
50,99.97,3,17,21,1.4210854715202004e-14
50,99.99000000000001,3,40,30,1.4210854715202004e-14
50,99.97,1,17,24,0.020000000000010232
50,99.84,1,33,24,0.020000000000010232
50,99.84,3,33,14,0.020000000000010232
50,99.73,1,55,14,0.020000000000010232
52,100.07000000000001,2,17,17,0.020000000000010232
52,100.16,1,17,32,0.020000000000010232
52,100.22,1,23,42,0.020000000000010232
52,100.28,3,23,32,0.020000000000010232
52,99.73,2,55,53,0.020000000000010232
52,100.32000000000001,2,58,11,-0.21999999999999886
53,100.32000000000001,3,57,10,-0.21999999999999886
54,100.23,2,32,13,-0.21999999999999886
54,99.95,1,30,13,0.020000000000010232
54,100.29,2,12,42,0.020000000000010232
57,100.32000000000001,2,23,10,0.020000000000010232
57,100.33,2,46,8,0.020000000000010232
62,100.19,2,0,11,-0.14000000000000057
63,100.15,1,42,13,-0.14000000000000057
63,100.13,1,32,13,-0.11999999999999034
64,100.13,1,32,52,-0.11999999999999034
64,99.96000000000001,1,30,50,0.020000000000010232
64,100.19,1,27,11,0.020000000000010232
64,100.33,2,27,8,0.020000000000010232
66,99.86,3,22,45,0.020000000000010232
67,99.87,3,48,29,-0.11999999999999034
69,99.96000000000001,3,28,11,-0.029999999999986926
72,99.96000000000001,1,23,11,-0.029999999999986926
74,100.29,2,56,51,-0.14000000000000057
74,100.33,1,56,8,-0.14000000000000057
74,100.34,1,56,32,-0.14000000000000057
75,100.15,2,42,53,-0.14000000000000057
75,99.86,1,22,53,0.020000000000010232
76,100.32000000000001,1,46,33,-0.28999999999999204
76,100.34,1,46,32,-0.28999999999999204
76,100.3,4,51,29,-0.28999999999999204
78,99.79,2,30,26,0.020000000000010232
78,99.76,2,55,26,0.020000000000010232
79,100.14,3,57,32,0.020000000000010232
80,99.72,2,45,52,0.020000000000010232
81,99.72,1,45,19,0.020000000000010232
81,99.72,1,45,59,0.020000000000010232
81,99.69,1,36,59,0.020000000000010232
81,99.66,2,26,59,0.020000000000010232
82,100.14,1,33,32,0.020000000000010232
84,100.22,3,33,32,-0.20999999999999375
84,100.31,4,28,42,-0.1799999999999926
84,100.32000000000001,3,46,12,-0.1799999999999926
84,100.19,4,54,13,-0.1799999999999926
86,99.93,2,22,36,0.020000000000010232
86,99.93,1,30,36,0.020000000000010232
87,99.93,1,30,38,0.020000000000010232
87,99.68,1,39,38,0.020000000000010232
87,100.31,3,17,11,-0.29999999999999716
87,99.68,1,39,11,0.020000000000010232
88,99.7,2,34,45,-0.28999999999999204
88,100.32000000000001,1,34,12,0.020000000000010232
88,100.34,1,34,32,0.020000000000010232
89,99.93,2,30,59,0.020000000000010232
91,100.34,1,27,32,0.020000000000010232
91,100.35000000000001,1,27,17,0.020000000000010232
92,100.19,2,12,42,0.020000000000010232
94,99.93,1,30,22,0.020000000000010232
95,99.68,1,39,15,-0.13999999999998636
96,99.85000000000001,2,46,22,-0.13999999999998636
96,100.19,1,46,42,0.020000000000010232
96,100.36,1,46,51,0.020000000000010232
97,100.36,2,17,51,0.020000000000010232
97,100.37,1,17,33,0.020000000000010232
98,99.81,2,42,0,0.020000000000010232
99,99.81,1,42,36,0.020000000000010232
99,99.68,4,29,53,0.020000000000010232
101,99.77,3,56,55,-0.21999999999999886
101,99.66,1,26,11,0.020000000000010232
101,99.65,3,26,11,0.020000000000010232
104,99.77,1,26,35,0.020000000000010232
106,99.77,1,26,15,0.020000000000010232
106,99.74000000000001,1,32,15,0.020000000000010232
107,100.37,3,58,33,0.020000000000010232
108,100.18,1,30,42,-0.1700000000000017
109,100.4,3,51,10,-0.1700000000000017
110,100.18,1,30,25,-0.1700000000000017
111,100.18,2,30,13,-0.1700000000000017
111,99.94,3,39,24,0.020000000000010232
111,99.92,1,32,24,0.020000000000010232
111,100.4,2,46,10,0.020000000000010232
111,100.4,2,46,6,0.020000000000010232
112,99.92,2,32,52,0.020000000000010232
113,99.92,1,32,19,0.020000000000010232
113,99.91,3,29,19,0.020000000000010232
113,100.4,2,0,6,0.020000000000010232
114,99.91,1,29,26,0.020000000000010232
114,99.87,3,22,26,0.020000000000010232
115,100.4,1,23,6,0.020000000000010232
115,100.4,3,23,51,0.020000000000010232
115,99.85000000000001,1,26,53,0.020000000000010232
116,99.85000000000001,2,26,50,0.020000000000010232
117,100.4,1,34,51,0.020000000000010232
117,100.41,3,34,8,0.020000000000010232
117,100.41,2,28,8,0.020000000000010232
119,100.41,2,49,17,-0.1700000000000017
119,100.42,1,49,40,-0.1700000000000017
121,100.42,1,28,40,-0.1700000000000017
121,100.43,3,28,34,-0.1700000000000017
121,100.18,1,33,11,-0.1700000000000017
122,100.43,3,60,17,0.020000000000010232
122,100.44,1,60,12,0.020000000000010232
123,99.88,1,30,39,-0.10999999999999943
123,100.03,1,30,42,0.020000000000010232
123,99.8,1,26,50,0.020000000000010232
125,100.03,1,27,42,0.020000000000010232
129,99.8,1,26,45,0.020000000000010232
129,99.74000000000001,2,32,36,0.020000000000010232
129,99.65,2,55,36,0.020000000000010232
131,100.03,1,17,42,0.020000000000010232
131,99.91,2,42,26,0.020000000000010232
132,99.91,2,42,14,0.020000000000010232
132,99.65,1,55,14,0.020000000000010232
132,99.65,1,55,50,0.020000000000010232
132,99.65,2,45,50,0.020000000000010232
132,99.65,2,45,20,0.020000000000010232
132,99.64,2,55,20,0.020000000000010232
135,99.91,3,32,39,0.020000000000010232
135,99.91,1,55,39,-0.0799999999999983
135,100.04,2,0,33,0.020000000000010232
138,99.92,3,55,45,0.020000000000010232
138,99.71000000000001,2,26,15,0.020000000000010232
138,99.64,1,55,15,0.020000000000010232
138,99.64,1,55,15,0.020000000000010232
140,100.04,1,42,33,0.020000000000010232
141,100.11,2,41,33,0.020000000000010232
141,100.11,1,23,33,0.020000000000010232
142,99.64,3,55,13,0.020000000000010232
142,99.61,1,37,13,0.020000000000010232
144,100.10000000000001,1,44,29,0.020000000000010232
144,100.11,1,48,33,0.020000000000010232
144,100.25,1,48,17,0.020000000000010232
145,99.60000000000001,2,39,50,0.020000000000010232
150,100.02,1,42,45,-0.009999999999990905
150,99.95,1,22,45,0.020000000000010232
151,100.16,1,17,35,-0.14999999999999147
151,99.95,1,22,35,0.020000000000010232
151,99.9,2,26,35,0.020000000000010232
151,99.9,2,26,0,0.020000000000010232
152,100.14,1,51,24,-0.12999999999999545
153,100.21000000000001,1,22,32,-0.12999999999999545
153,100.14,1,51,13,-0.12999999999999545
153,100.21000000000001,1,31,32,-0.12999999999999545
154,100.21000000000001,1,34,32,-0.12999999999999545
154,100.25,2,34,17,-0.12999999999999545
154,100.26,3,56,51,-0.12999999999999545
156,100.28,2,17,54,-0.12999999999999545
156,100.14,2,51,59,-0.12999999999999545
156,99.79,1,33,59,0.020000000000010232
157,100.28,1,56,54,0.020000000000010232
158,100.28,1,58,54,0.020000000000010232
158,100.31,2,58,12,0.020000000000010232
159,100.21000000000001,1,22,25,-0.20000000000000284
160,100.21000000000001,1,22,45,-0.20000000000000284
161,99.82000000000001,1,33,18,0.020000000000010232
163,99.82000000000001,2,33,21,0.020000000000010232
163,99.79,2,33,21,0.020000000000010232
165,100.07000000000001,3,51,42,0.020000000000010232
166,99.79,1,33,36,0.020000000000010232
166,100.02,2,22,32,0.020000000000010232
166,99.77,2,39,39,0.020000000000010232
167,99.75,1,26,39,-0.23999999999999488
167,100.02,2,49,32,0.020000000000010232
167,100.07000000000001,1,49,42,0.020000000000010232
167,100.39,1,49,30,0.020000000000010232
167,100.39,1,55,30,0.020000000000010232
167,100.4,1,55,55,0.020000000000010232
167,100.4,1,55,12,0.020000000000010232
167,100.4,1,55,17,0.020000000000010232
172,100.27,1,34,33,0.020000000000010232
172,100.29,2,34,17,0.020000000000010232
174,100.35000000000001,3,49,12,0.020000000000010232
176,99.98,2,17,32,-0.009999999999990905
177,99.91,1,26,26,0.020000000000010232
179,99.91,1,54,26,-0.0799999999999983
179,100.01,3,54,42,0.020000000000010232
181,99.69,1,33,53,0.23000000000000398
183,99.99000000000001,2,32,15,0.009999999999990905
183,99.63,1,45,15,0.010000000000005116
184,99.63,2,45,18,0.010000000000005116
185,99.62,1,45,19,0.010000000000005116
187,99.7,2,17,45,-0.28999999999999204
188,99.7,1,34,45,-0.28999999999999204
188,99.7,1,56,45,-0.28999999999999204
188,99.83,2,56,42,-0.1599999999999966
189,99.83,1,22,42,-0.1599999999999966
189,100.0,1,22,42,0.010000000000005116
189,100.13,1,22,29,0.14000000000000057
189,100.13,1,28,29,0.14000000000000057
189,100.22,3,28,22,0.23000000000000398
190,100.22,1,33,12,0.060000000000002274
190,100.34,1,33,55,0.18000000000000682
191,100.34,2,33,43,0.060000000000002274
191,100.16,1,26,43,0.2400000000000091
191,100.27,1,29,59,0.13000000000000966
192,100.4,2,0,17,0.13000000000000966
193,100.41,1,41,17,0.01999999999999602
193,100.47,3,41,10,0.0799999999999983
193,100.39,1,32,24,0.0799999999999983
193,100.27,1,29,24,0.20000000000000284
194,100.16,1,26,53,0.3100000000000023
194,100.47,2,56,10,0.3100000000000023
194,100.47,1,56,51,0.3100000000000023
195,100.47,4,55,30,0.3100000000000023
196,100.16,2,26,36,0.3100000000000023
196,99.74000000000001,1,39,36,0.480000000000004
196,99.66,4,8,35,0.480000000000004
196,100.47,2,22,30,0.480000000000004
196,100.48,2,22,6,0.4900000000000091
199,99.72,2,39,14,1.4210854715202004e-14
199,99.72,1,39,24,1.4210854715202004e-14
200,99.99000000000001,4,29,42,1.4210854715202004e-14
204,99.66,1,8,53,0.09000000000000341
204,99.65,1,10,53,0.09000000000000341
204,99.65,4,10,45,0.09000000000000341
205,100.08,2,22,12,0.09000000000000341
205,100.36,2,22,26,0.37000000000000455
206,99.91,1,39,14,0.37000000000000455
207,99.91,1,39,0,0.37000000000000455
207,99.78,1,52,0,0.37000000000000455
210,99.78,1,52,14,-0.1799999999999926
210,99.64,3,6,14,-0.1799999999999926
211,99.81,1,26,12,-0.1799999999999926
212,99.81,2,47,12,-0.1799999999999926
212,99.64,2,6,45,0.07000000000000739
213,99.61,2,39,11,0.07000000000000739
213,99.59,1,38,11,0.07000000000000739
214,99.77,3,39,12,0.07000000000000739
216,99.59,2,38,42,-0.38999999999998636
216,99.59,1,32,42,-0.38999999999998636
216,99.59,1,39,42,-0.38999999999998636
217,99.60000000000001,1,44,38,-0.38999999999998636
218,99.60000000000001,2,58,38,-0.38999999999998636
218,99.59,2,39,0,-0.06999999999999318
219,99.92,3,47,29,-0.06999999999999318
219,100.06,1,47,30,0.07000000000000739
219,99.58,3,13,14,0.07000000000000739
220,99.58,1,13,45,0.07000000000000739
220,99.58,2,5,45,0.07000000000000739
221,100.06,1,33,30,0.07000000000000739
221,100.06,1,17,30,0.07000000000000739
221,100.3,1,17,17,0.3100000000000023
221,99.58,1,5,38,0.3100000000000023
223,100.29,2,26,39,0.30000000000001137
224,100.12,3,41,32,0.13000000000000966
227,99.58,2,5,25,0.21000000000000796
228,100.2,2,55,30,0.09999999999999432
229,100.10000000000001,3,30,12,0.09999999999999432
230,100.2,1,46,30,0.09999999999999432
231,100.29,1,27,39,0.18999999999999773
231,100.29,1,54,39,0.18999999999999773
232,100.10000000000001,1,30,36,0.19999999999998863
232,99.57000000000001,2,10,36,0.3100000000000023
233,100.3,1,17,17,0.3100000000000023
233,99.68,1,56,37,-0.30999999999998806
233,99.68,1,39,37,-0.30999999999998806
233,100.34,2,39,26,0.3500000000000085
236,100.34,2,60,26,0.29999999999999716
236,100.36,1,60,26,0.3199999999999932
236,100.37,1,60,33,0.3299999999999983
236,100.37,2,47,33,0.3299999999999983
236,100.45,1,47,26,0.4099999999999966
236,100.45,2,33,26,0.4099999999999966
236,100.48,2,33,6,0.4399999999999977
236,100.48,1,22,6,0.4399999999999977
236,100.48,3,22,10,0.4399999999999977
237,100.48,2,46,10,0.4399999999999977
237,100.48,1,46,10,0.4399999999999977
237,100.04,1,32,20,0.4399999999999977
237,99.60000000000001,2,10,20,0.4900000000000091
241,99.85000000000001,2,12,0,0.4900000000000091
242,100.48,1,33,10,0.1700000000000017
243,100.31,1,32,13,0.1700000000000017
246,100.48,2,39,10,0.1700000000000017
247,100.31,1,32,26,0.1700000000000017
247,100.24000000000001,1,26,26,0.23999999999999488
247,100.24000000000001,1,26,19,0.23999999999999488
247,100.16,1,29,19,0.3200000000000074
247,100.16,1,29,0,0.3200000000000074
247,99.79,1,8,0,0.4900000000000091
248,100.48,1,27,10,0.4900000000000091
248,100.48,2,27,54,0.4900000000000091
249,99.79,3,8,38,0.4900000000000091
250,99.79,1,8,59,0.4900000000000091
250,99.75,1,10,59,0.4900000000000091
251,100.29,4,34,29,0.30000000000001137
251,100.48,1,44,54,0.4900000000000091
251,100.49000000000001,3,44,8,0.5000000000000142
252,99.75,4,10,19,0.5000000000000142
253,99.8,2,52,25,0.5000000000000142
254,100.25,3,26,32,0.23000000000000398
254,100.12,1,17,32,0.13000000000000966
254,100.48,1,17,54,0.4900000000000091
254,99.74000000000001,2,52,45,0.4900000000000091
254,99.72,2,6,45,0.4900000000000091
258,100.12,4,30,12,0.35999999999999943
258,100.48,2,27,54,0.4900000000000091
260,100.48,1,40,54,0.4900000000000091
260,100.49000000000001,2,40,8,0.5000000000000142
262,100.26,2,33,54,0.27000000000001023
262,100.49000000000001,2,33,8,0.5000000000000142
262,99.72,3,6,45,0.5000000000000142
262,99.72,1,5,45,0.5000000000000142
263,99.95,1,52,43,0.5000000000000142
265,100.23,1,44,30,0.2400000000000091
265,100.49000000000001,3,44,8,0.5000000000000142
265,99.95,2,52,12,0.480000000000004
267,100.04,1,32,42,0.4299999999999926
267,100.47,1,22,17,0.4299999999999926
269,100.29,2,16,54,0.25
271,100.29,2,34,54,0.25
271,100.47,2,34,17,0.4299999999999926
272,100.04,3,32,19,0.45000000000000284
272,99.72,1,5,19,0.5000000000000142
272,100.49000000000001,1,0,56,0.5000000000000142
272,100.49000000000001,1,0,54,0.5000000000000142
273,100.49000000000001,1,46,54,0.5000000000000142
273,100.49000000000001,3,46,33,0.5000000000000142
274,99.72,2,5,12,0.5000000000000142
274,99.72,1,5,36,0.5000000000000142
274,100.4,2,26,18,0.09000000000000341
274,99.67,1,8,18,0.5000000000000142
277,99.67,2,8,21,0.5000000000000142
279,100.49000000000001,1,34,33,0.15000000000000568
279,100.49000000000001,2,34,17,0.15000000000000568
280,100.34,1,26,42,0.15000000000000568
280,100.25,2,30,42,0.2400000000000091
280,100.49000000000001,2,33,17,0.2400000000000091
281,100.5,1,16,51,0.25
281,100.51,2,16,5,0.2600000000000051
282,100.51,1,41,5,0.2600000000000051
282,100.51,2,48,5,0.2600000000000051
282,100.51,1,47,56,0.2600000000000051
282,100.51,1,46,56,0.2600000000000051
282,100.51,1,46,30,0.2600000000000051
282,100.25,1,30,19,0.2600000000000051
282,100.17,2,52,19,0.3400000000000034
283,100.07000000000001,3,54,24,0.4399999999999977
283,100.5,2,34,26,0.5100000000000051
286,100.35000000000001,3,17,54,0.04999999999999716
287,99.8,2,10,36,0.3500000000000085
288,100.34,2,40,29,0.3500000000000085
288,100.4,1,40,30,0.4100000000000108
289,99.8,2,10,11,0.5200000000000102
293,100.51,2,49,30,0.01999999999999602
293,100.52,1,49,8,0.029999999999986926
293,100.49000000000001,1,30,25,0.029999999999986926
294,100.49000000000001,2,30,59,0.029999999999986926
294,100.26,1,26,59,0.2599999999999909
296,100.52,4,39,8,0.5300000000000011
296,100.53,1,41,10,0.5400000000000063
296,100.53,3,41,10,0.5400000000000063
297,99.8,1,10,36,0.5400000000000063
297,99.79,3,8,36,0.5400000000000063
298,100.53,2,60,10,0.5400000000000063
298,100.53,1,60,10,0.5400000000000063
299,100.53,3,33,10,0.5400000000000063
300,100.53,1,31,10,0.5400000000000063
301,100.32000000000001,1,49,52,0.3300000000000125
302,100.19,1,17,32,0.13000000000000966
302,99.79,2,8,21,0.09000000000000341
303,99.79,2,6,53,0.060000000000002274
303,100.05,2,0,29,0.060000000000002274
303,100.05,1,23,29,0.060000000000002274
303,100.08,2,23,32,0.09000000000000341
305,100.08,1,34,32,0.09000000000000341
307,99.79,2,6,42,0.3300000000000125
307,100.32000000000001,1,39,52,0.3300000000000125
307,100.49000000000001,2,39,30,0.5000000000000142
308,99.79,1,6,45,0.5400000000000063
309,100.41,2,30,24,0.12000000000000455
310,100.53,1,49,48,0.12000000000000455
311,100.53,1,26,48,0.12000000000000455
311,100.53,2,26,40,0.12000000000000455
312,100.41,1,30,36,0.12000000000000455
313,100.17,2,52,19,0.35999999999999943
313,100.13,1,54,19,0.4000000000000057
313,100.13,1,54,14,0.4000000000000057
313,99.89,2,6,14,0.5400000000000063
315,100.18,1,32,12,0.3499999999999943
315,99.89,3,6,12,0.5400000000000063
315,99.85000000000001,4,8,24,0.5400000000000063
317,100.05,1,17,54,0.060000000000002274
320,99.9,2,32,53,0.060000000000002274
320,99.85000000000001,1,8,53,0.060000000000002274
320,99.8,1,5,53,0.060000000000002274
321,100.05,1,34,54,0.060000000000002274
321,100.53,1,34,40,0.5400000000000063
321,100.53,1,34,51,0.5400000000000063
321,100.53,1,34,10,0.5400000000000063
322,100.53,2,27,10,0.5400000000000063
325,100.53,1,39,10,0.0799999999999983
325,100.45,3,26,54,0.0799999999999983
327,99.97,2,6,0,0.12000000000000455
331,99.97,1,6,29,1.4210854715202004e-14
332,99.97,1,6,36,1.4210854715202004e-14
332,99.99000000000001,3,39,32,1.4210854715202004e-14
332,100.11,1,39,54,0.12000000000000455
332,99.97,1,6,11,0.2400000000000091
332,99.96000000000001,3,52,11,0.2400000000000091
333,99.96000000000001,1,52,19,0.2400000000000091
333,99.92,1,8,19,0.2400000000000091
333,100.23,2,17,30,0.2400000000000091
333,99.92,1,8,45,0.4700000000000131
334,100.46000000000001,2,23,26,0.4700000000000131
334,100.47,1,23,17,0.480000000000004
334,100.47,1,23,26,0.480000000000004
334,100.47,2,41,26,0.480000000000004
334,100.53,1,41,10,0.5400000000000063
334,100.53,1,41,10,0.5400000000000063
335,99.92,2,8,35,0.5400000000000063
336,99.92,1,8,42,0.5400000000000063
336,99.83,3,5,42,0.5400000000000063
337,100.53,4,47,10,0.5400000000000063
337,99.83,1,5,37,0.5400000000000063
338,100.53,2,55,10,0.5400000000000063
340,99.98,2,22,32,-0.009999999999990905
341,99.98,1,60,32,-0.009999999999990905
341,100.44,1,60,17,0.45000000000000284
341,100.44,2,23,17,0.45000000000000284
341,100.51,2,23,8,0.5200000000000102
342,99.83,1,5,50,0.07000000000000739
342,99.8,3,5,50,0.07000000000000739
342,99.8,1,5,36,0.07000000000000739
342,99.8,4,6,14,0.07000000000000739
343,99.8,1,6,37,0.07000000000000739
346,100.06,1,48,52,0.07000000000000739
347,100.06,2,28,52,0.07000000000000739
347,99.79,2,54,20,0.07000000000000739
347,99.79,1,10,20,0.07000000000000739
347,99.79,1,10,11,0.07000000000000739
347,99.79,1,10,13,0.07000000000000739
348,100.06,1,16,52,0.07000000000000739
348,100.51,2,16,8,0.5200000000000102
350,99.79,2,10,14,0.010000000000005116
350,99.78,2,10,14,0.010000000000005116
353,100.0,1,28,52,0.010000000000005116
353,100.36,2,28,51,0.37000000000000455
354,99.78,3,10,45,0.5200000000000102
355,99.74000000000001,1,29,14,0.5200000000000102
355,99.73,3,5,14,0.5200000000000102
357,100.51,1,47,8,0.5200000000000102
357,100.53,1,47,10,0.5400000000000063
358,99.76,2,54,43,0.45000000000000284
358,99.76,1,54,11,0.45000000000000284
360,100.44,3,57,17,0.45000000000000284
362,100.44,1,46,17,0.45000000000000284
362,100.52,1,46,26,0.5300000000000011
363,100.52,2,44,26,0.5300000000000011
363,100.52,1,40,26,0.5300000000000011
363,100.53,2,40,10,0.5400000000000063
367,100.47,2,51,32,0.060000000000002274
367,100.47,2,51,20,0.060000000000002274
367,100.45,2,17,20,0.0799999999999983
367,100.53,2,33,12,0.28999999999999204
367,100.53,1,33,33,0.28999999999999204
367,100.53,2,0,33,0.28999999999999204
368,100.24000000000001,2,52,59,0.28999999999999204
368,100.06,1,54,59,0.46999999999999886
369,100.06,1,54,38,0.3100000000000023
372,100.37,2,28,30,0.3100000000000023
372,100.53,2,28,6,0.46999999999999886
373,100.06,1,54,29,0.46999999999999886
373,100.53,3,27,6,0.46999999999999886
373,100.06,1,54,50,0.480000000000004
375,99.81,1,32,13,-0.0799999999999983
375,99.76,1,54,13,-0.0799999999999983
375,99.73,1,5,13,-0.0799999999999983
375,99.91,2,34,32,-0.0799999999999983
375,100.41,2,34,17,0.4200000000000017
380,99.97,3,30,15,0.11000000000001364
380,100.02,1,48,17,0.030000000000001137
380,100.10000000000001,1,48,30,0.11000000000001364
381,100.10000000000001,2,33,30,0.11000000000001364
381,100.14,2,33,26,0.15000000000000568
382,100.14,2,60,26,0.15000000000000568
382,100.52,2,60,6,0.5300000000000011
382,99.97,1,30,12,0.5300000000000011
382,99.73,1,5,12,0.5300000000000011
382,99.73,2,8,12,0.5300000000000011
384,99.73,3,8,36,-0.05999999999998806
384,99.71000000000001,1,8,36,-0.05999999999998806
385,99.71000000000001,1,8,25,-0.05999999999998806
387,99.71000000000001,1,8,35,-0.05999999999998806
389,99.93,2,17,32,-0.05999999999998806
389,99.71000000000001,2,8,42,-0.05999999999998806
389,99.69,2,6,42,-0.05999999999998806
389,99.93,1,30,32,-0.05999999999998806
389,99.99000000000001,2,30,52,1.4210854715202004e-14
390,100.47,3,51,8,0.480000000000004
391,100.47,1,33,8,0.480000000000004
391,99.7,2,8,12,0.480000000000004
391,99.7,2,8,36,0.480000000000004
393,99.7,1,8,38,0.480000000000004
393,99.69,2,6,38,0.480000000000004
396,99.69,1,6,42,0.480000000000004
396,99.69,3,8,42,0.480000000000004
398,99.93,2,26,53,0.480000000000004
398,99.69,2,8,53,0.480000000000004
400,100.47,1,56,8,0.480000000000004
400,100.51,1,56,6,0.5200000000000102
400,99.69,3,8,12,0.4200000000000017
401,100.19,2,54,11,0.21999999999999886
401,100.41,2,17,30,0.21999999999999886
402,100.41,2,48,30,0.21999999999999886
403,100.19,2,54,0,0.3200000000000074
404,100.13,2,41,52,0.14000000000000057
404,100.51,2,41,6,0.5200000000000102
407,100.51,2,58,6,0.5200000000000102
408,100.46000000000001,1,17,37,0.05999999999998806
412,100.52,3,48,6,0.05999999999998806
414,100.46000000000001,2,17,12,0.05999999999998806
414,100.2,1,29,12,0.3199999999999932
414,99.94,1,6,12,0.5300000000000011
414,99.94,2,6,18,0.5300000000000011
414,100.36,2,16,30,0.37000000000000455
417,100.36,1,49,30,0.009999999999990905
417,100.52,1,49,8,0.1699999999999875
417,100.35000000000001,3,26,43,0.1699999999999875
418,100.35000000000001,1,26,52,0.1699999999999875
418,100.33,2,47,52,0.3400000000000034
418,100.52,1,47,8,0.5300000000000011
420,99.94,1,6,36,0.3400000000000034
421,99.94,1,6,20,0.3400000000000034
421,99.88,1,8,20,0.3400000000000034
423,99.88,4,8,45,0.3400000000000034
424,99.8,4,6,11,0.3400000000000034
425,100.33,3,60,30,0.3400000000000034
426,100.34,1,26,43,0.1799999999999926
426,99.8,1,6,43,0.5300000000000011
427,99.78,4,52,36,0.5300000000000011
428,100.46000000000001,3,17,30,0.05999999999998806
430,99.76,2,29,0,0.4100000000000108
430,99.75,2,10,20,0.05000000000001137
430,99.75,3,10,13,0.05000000000001137
430,99.74000000000001,1,8,13,0.05000000000001137
430,100.04,2,40,52,0.05000000000001137
431,100.4,1,17,30,0.4100000000000108
434,100.43,1,26,32,0.0899999999999892
434,99.74000000000001,2,8,32,0.5300000000000011
434,100.52,3,46,8,0.5300000000000011
434,100.54,1,46,34,0.5500000000000114
434,99.74000000000001,2,8,53,0.5500000000000114
435,99.69,2,8,15,0.5500000000000114
435,99.69,2,8,15,0.5500000000000114
436,99.85000000000001,1,51,30,-0.13999999999998636
438,100.54,2,27,34,0.060000000000002274
441,100.48,2,51,12,0.060000000000002274
442,100.46000000000001,2,26,32,0.0799999999999983
442,100.54,3,28,57,0.0799999999999983
444,100.54,1,47,57,0.0799999999999983
444,100.54,1,47,10,0.0799999999999983
445,100.54,1,26,10,0.0799999999999983
447,100.54,3,39,10,0.0799999999999983
448,100.54,3,22,8,0.0799999999999983
451,100.54,1,57,8,0.0799999999999983
451,100.54,1,26,8,0.0799999999999983
451,100.54,2,26,6,0.0799999999999983
452,100.54,3,39,6,0.0799999999999983
454,100.46000000000001,1,26,0,0.0799999999999983
454,100.31,1,29,0,0.23000000000000398
454,100.31,3,29,15,0.23000000000000398
455,99.96000000000001,2,30,32,0.5500000000000114
456,100.54,3,49,6,0.5500000000000114
456,99.88,3,6,24,0.5500000000000114
456,100.54,2,57,6,0.5500000000000114
460,99.88,2,6,35,0.020000000000010232
460,99.87,1,6,35,0.020000000000010232
461,99.87,2,6,13,-0.06999999999999318
462,99.92,3,57,29,-0.06999999999999318
463,100.01,3,34,52,0.020000000000010232
470,100.46000000000001,1,31,54,0.4700000000000131
471,100.24000000000001,4,54,30,0.21999999999999886
471,99.87,2,6,21,0.4700000000000131
471,99.87,1,6,21,0.4700000000000131
472,100.46000000000001,1,55,54,0.4700000000000131
472,100.55,3,55,8,0.5600000000000023
476,99.87,3,6,37,0.5600000000000023
477,100.55,2,60,8,0.5600000000000023
477,100.55,2,60,8,0.5600000000000023
477,99.87,1,6,20,0.5600000000000023
477,99.87,3,30,20,0.5600000000000023
477,99.87,1,30,19,0.5600000000000023
477,99.83,1,10,19,0.5600000000000023
479,100.55,2,0,8,0.5600000000000023
483,99.92,1,39,52,-0.06999999999999318
483,99.83,1,10,12,-0.06999999999999318
484,99.92,2,47,52,-0.06999999999999318
485,99.83,1,10,13,0.05000000000001137
485,99.83,2,10,42,0.05000000000001137
485,99.83,1,8,42,0.05000000000001137
485,99.83,2,8,20,0.05000000000001137
489,100.04,1,17,29,0.05000000000001137
490,99.83,2,8,32,0.05000000000001137
490,100.04,3,33,29,0.05000000000001137
492,100.44,1,28,26,0.45000000000000284
492,100.55,1,28,8,0.5600000000000023
492,100.55,1,28,8,0.5600000000000023
493,100.55,3,55,8,0.5600000000000023
494,99.81,1,8,50,0.5600000000000023
494,99.81,2,8,0,0.5600000000000023
495,99.81,2,8,15,0.5600000000000023
495,99.81,2,10,15,0.5600000000000023
497,100.55,1,26,8,0.5600000000000023
497,100.55,3,26,8,0.5600000000000023
500,99.81,3,10,11,0.5600000000000023
501,100.55,2,22,8,0.5600000000000023
501,100.55,1,22,8,0.5600000000000023
501,100.55,3,16,8,0.5600000000000023
503,100.55,1,31,8,0.5600000000000023
503,100.55,1,31,10,0.5600000000000023
504,100.55,3,34,10,0.5600000000000023
506,100.55,1,33,10,0.5600000000000023
507,99.8,1,8,38,-0.12999999999999545
509,99.8,1,8,37,-0.12999999999999545
509,99.86,1,28,52,-0.12999999999999545
510,99.86,2,54,52,-0.12999999999999545
510,99.86,1,60,52,-0.12999999999999545
512,100.45,4,56,8,0.46000000000000796
512,100.45,1,26,8,0.46000000000000796
512,100.55,2,26,10,0.5600000000000023
516,99.8,2,8,53,-0.009999999999990905
518,99.8,1,8,12,-0.009999999999990905
518,99.78,1,32,12,-0.009999999999990905
519,99.78,1,32,52,-0.009999999999990905
522,99.78,2,32,20,-0.009999999999990905
523,99.98,2,49,30,-0.009999999999990905
525,100.31,1,48,54,0.3200000000000074
