timestamp,order_id,agent_id,type,price,quantity,filled
875,53732578,6,LIMIT_BUY,99.71000000000001,5,0
875,983505019,10,LIMIT_SELL,101.62,5,0
875,246603809,6,LIMIT_SELL,100.9,5,0
875,307675166,58,LIMIT_SELL,102.19,4,0
875,5285805,1,LIMIT_SELL,101.71000000000001,5,0
875,948373516,14,LIMIT_SELL,96.93,0,1
875,939651516,3,LIMIT_SELL,101.33,5,0
875,517149679,9,LIMIT_BUY,99.34,5,0
875,444059629,10,LIMIT_BUY,98.99000000000001,5,0
875,197859313,2,LIMIT_SELL,101.64,5,0
875,498513234,8,LIMIT_BUY,99.2,5,0
875,357742838,57,LIMIT_SELL,102.05,3,0
875,239907289,8,LIMIT_SELL,101.41,5,0
875,599983539,9,LIMIT_SELL,101.27,5,0
875,411099970,30,LIMIT_SELL,100.23,3,0
875,433052501,4,LIMIT_SELL,101.27,5,0
875,337553923,3,LIMIT_BUY,99.28,5,0
875,273625878,2,LIMIT_BUY,98.97,5,0
875,36522733,1,LIMIT_BUY,98.9,5,0
875,404421435,4,LIMIT_BUY,99.34,5,0
876,979798321,51,LIMIT_SELL,100.22,3,0
877,103368243,59,LIMIT_BUY,97.52,1,0
877,312359328,15,LIMIT_BUY,97.79,1,0
877,944024050,32,LIMIT_BUY,98.94,4,0
878,834590934,17,LIMIT_SELL,101.22,4,0
879,148502167,13,LIMIT_BUY,97.5,2,0
880,93102316,8,LIMIT_SELL,101.21000000000001,5,0
880,353594688,7,LIMIT_SELL,101.55,5,0
880,224535424,1,LIMIT_SELL,101.51,5,0
880,477477321,5,LIMIT_SELL,101.24000000000001,5,0
880,384682437,12,LIMIT_BUY,97.07000000000001,2,0
880,294194924,10,LIMIT_BUY,98.8,5,0
880,435067381,23,LIMIT_SELL,103.36,3,0
880,851303718,3,LIMIT_SELL,101.13,5,0
880,459345626,7,LIMIT_BUY,98.66,5,0
880,63294786,6,LIMIT_SELL,100.71000000000001,5,0
880,341564948,5,LIMIT_BUY,98.97,5,0
880,261738073,9,LIMIT_BUY,99.14,5,0
880,521333892,2,LIMIT_SELL,101.44,5,0
880,967847696,4,LIMIT_SELL,101.07000000000001,5,0
880,510392740,9,LIMIT_SELL,101.07000000000001,5,0
880,273218555,4,LIMIT_BUY,99.14,5,0
880,194822146,29,LIMIT_BUY,99.28,3,0
880,518738687,8,LIMIT_BUY,99.0,5,0
880,871714595,6,LIMIT_BUY,99.5,5,0
880,5003205,1,LIMIT_BUY,98.7,5,0
880,669381596,42,LIMIT_BUY,97.26,4,0
880,123090974,10,LIMIT_SELL,101.41,5,0
880,732964265,3,LIMIT_BUY,99.08,5,0
880,184441699,2,LIMIT_BUY,98.77,5,0
880,677019441,30,LIMIT_SELL,99.99000000000001,1,0
881,167095514,37,LIMIT_BUY,99.03,3,0
881,111523346,39,LIMIT_SELL,101.48,4,0
881,513889492,16,LIMIT_SELL,102.59,4,0
881,989853707,40,LIMIT_BUY,102.48,0,4
881,903081237,60,LIMIT_SELL,103.18,2,0
881,623673484,0,MARKET_SELL,,0,2
881,387232911,21,LIMIT_BUY,98.7,4,0
881,981816680,45,LIMIT_BUY,97.32000000000001,4,0
882,165171176,34,LIMIT_SELL,103.29,2,0
882,582697127,33,LIMIT_SELL,102.22,3,0
882,30501640,22,LIMIT_SELL,101.81,4,0
882,672857337,11,LIMIT_BUY,97.77,4,0
882,135443639,48,LIMIT_SELL,102.28,1,0
882,729321376,58,LIMIT_SELL,102.2,1,0
883,829664957,59,LIMIT_SELL,97.38,0,1
884,989894958,49,LIMIT_SELL,103.10000000000001,1,0
884,549144036,53,LIMIT_BUY,96.2,1,0
884,344476390,57,LIMIT_SELL,101.85000000000001,4,0
884,466837537,27,LIMIT_SELL,102.55,4,0
884,736292068,43,LIMIT_BUY,98.07000000000001,3,0
885,327646348,6,LIMIT_BUY,99.47,5,0
885,463600001,25,LIMIT_BUY,98.33,2,0
885,72212238,3,LIMIT_SELL,101.13,5,0
885,643828089,3,LIMIT_BUY,99.09,5,0
885,916466940,4,LIMIT_SELL,101.07000000000001,5,0
885,971323612,2,LIMIT_BUY,98.78,5,0
885,103727170,2,LIMIT_SELL,101.44,5,0
885,245260059,9,LIMIT_SELL,101.08,5,0
885,721684972,10,LIMIT_SELL,101.42,5,0
885,775820159,1,LIMIT_BUY,98.71000000000001,5,0
885,704031680,13,LIMIT_BUY,97.36,1,0
885,615517121,5,LIMIT_BUY,98.98,5,0
885,713922376,5,LIMIT_SELL,101.24000000000001,5,0
885,389337777,1,LIMIT_SELL,101.51,5,0
885,648485348,4,LIMIT_BUY,99.15,5,0
885,567189334,8,LIMIT_SELL,101.21000000000001,5,0
885,832360051,6,LIMIT_SELL,100.75,5,0
885,24601450,8,LIMIT_BUY,99.01,5,0
885,277968073,10,LIMIT_BUY,98.8,5,0
885,449283072,36,LIMIT_SELL,97.16,0,3
885,235274650,7,LIMIT_BUY,98.67,5,0
885,672976738,9,LIMIT_BUY,99.14,5,0
885,505593231,7,LIMIT_SELL,101.55,5,0
886,118468186,11,LIMIT_BUY,98.03,1,0
886,888758657,52,LIMIT_BUY,97.58,4,0
887,508580065,59,LIMIT_BUY,97.42,3,0
887,382631416,14,LIMIT_SELL,96.62,0,2
887,54581358,17,LIMIT_SELL,101.19,3,0
887,827009545,28,LIMIT_SELL,103.43,2,0
887,614283676,51,LIMIT_BUY,100.03,4,0
887,465212338,42,LIMIT_BUY,97.49000000000001,4,0
888,225957439,41,LIMIT_SELL,102.94,2,0
888,734856493,37,LIMIT_BUY,98.97,2,0
889,454579530,35,LIMIT_SELL,98.02,0,4
889,951869412,44,LIMIT_SELL,101.37,3,0
889,644457319,21,LIMIT_BUY,98.91,3,0
890,886872300,30,LIMIT_BUY,99.99000000000001,1,0
890,558803281,4,LIMIT_BUY,99.15,5,0
890,354833905,7,LIMIT_SELL,101.55,5,0
890,936981371,23,LIMIT_SELL,103.4,2,0
890,361385549,3,LIMIT_BUY,99.09,5,0
890,64726389,9,LIMIT_BUY,99.14,5,0
890,899543876,4,LIMIT_SELL,101.07000000000001,5,0
890,190901270,2,LIMIT_BUY,98.78,5,0
890,955761844,3,LIMIT_SELL,101.13,5,0
890,368221193,1,LIMIT_SELL,101.51,5,0
890,627755551,8,LIMIT_SELL,101.21000000000001,5,0
890,412519991,5,LIMIT_SELL,101.24000000000001,5,0
890,661966252,10,LIMIT_SELL,101.42,5,0
890,701468000,2,LIMIT_SELL,101.44,5,0
890,916487149,7,LIMIT_BUY,98.67,5,0
890,398683498,5,LIMIT_BUY,98.98,5,0
890,285905366,12,LIMIT_BUY,97.11,2,0
890,647315778,8,LIMIT_BUY,99.01,5,0
890,359699637,6,LIMIT_BUY,99.42,5,0
890,632417497,10,LIMIT_BUY,98.8,5,0
890,445828104,9,LIMIT_SELL,101.08,5,0
890,28284995,26,LIMIT_SELL,102.04,4,0
890,23691476,6,LIMIT_SELL,100.8,5,0
890,305294554,1,LIMIT_BUY,98.71000000000001,5,0
891,785674076,22,LIMIT_SELL,101.89,4,0
891,153662170,50,LIMIT_BUY,97.24000000000001,4,0
891,904862288,55,LIMIT_SELL,101.98,1,0
891,535938127,60,LIMIT_SELL,103.23,2,0
891,43618482,38,LIMIT_BUY,98.65,1,0
892,553135025,54,LIMIT_SELL,100.62,2,0
892,479433389,47,LIMIT_SELL,102.92,2,0
892,950727192,39,LIMIT_BUY,101.36,0,2
892,223170726,14,LIMIT_BUY,96.4,2,0
892,808002630,48,LIMIT_SELL,102.37,1,0
892,18453662,20,LIMIT_BUY,97.51,1,0
893,676728392,46,LIMIT_SELL,103.41,3,0
893,760683625,33,LIMIT_SELL,102.26,2,0
894,981117186,40,LIMIT_SELL,102.96000000000001,4,0
894,646451007,41,LIMIT_SELL,102.79,3,0
894,981829858,27,LIMIT_SELL,102.7,3,0
895,168517551,52,LIMIT_SELL,97.58,0,2
895,537788522,13,LIMIT_SELL,97.39,0,3
895,834238216,7,LIMIT_BUY,98.67,5,0
895,516534668,2,LIMIT_SELL,101.44,5,0
895,494610943,4,LIMIT_SELL,101.07000000000001,5,0
895,807969086,3,LIMIT_SELL,101.13,5,0
895,678264731,7,LIMIT_SELL,101.55,5,0
895,774266330,9,LIMIT_BUY,99.14,5,0
895,814371463,5,LIMIT_BUY,98.98,5,0
895,842688259,10,LIMIT_BUY,98.8,5,0
895,777108619,2,LIMIT_BUY,98.78,5,0
895,668678331,9,LIMIT_SELL,101.08,5,0
895,187567027,3,LIMIT_BUY,99.09,5,0
895,849460542,1,LIMIT_SELL,101.51,5,0
895,854554957,6,LIMIT_BUY,99.42,5,0
895,432689361,6,LIMIT_SELL,100.8,5,0
895,335834599,8,LIMIT_BUY,99.01,5,0
895,431766726,1,LIMIT_BUY,98.71000000000001,5,0
895,566221862,4,LIMIT_BUY,99.15,5,0
895,634063454,5,LIMIT_SELL,101.24000000000001,5,0
895,445659835,10,LIMIT_SELL,101.42,5,0
895,842222384,34,LIMIT_SELL,103.25,3,0
895,209018530,8,LIMIT_SELL,101.21000000000001,5,0
896,321448020,12,LIMIT_BUY,97.01,3,0
896,142609980,36,LIMIT_BUY,97.2,3,0
896,423658208,43,LIMIT_BUY,97.72,3,0
896,505785268,15,LIMIT_BUY,97.72,1,0
896,855258252,50,LIMIT_BUY,97.34,3,0
896,345707074,42,LIMIT_SELL,97.42,0,3
896,343307858,26,LIMIT_SELL,101.94,2,0
897,576065527,31,LIMIT_SELL,102.5,3,0
897,716133116,57,LIMIT_SELL,101.76,1,0
897,802926439,59,LIMIT_SELL,97.39,0,3
897,50951683,19,LIMIT_BUY,97.09,4,0
898,218052362,33,LIMIT_SELL,102.05,2,0
898,433348714,11,LIMIT_BUY,98.11,3,0
898,928159756,60,LIMIT_SELL,103.29,4,0
898,139603781,51,LIMIT_SELL,100.47,2,0
898,855721070,40,LIMIT_SELL,102.68,4,0
898,570498589,20,LIMIT_BUY,97.23,1,0
899,408289897,32,LIMIT_BUY,98.79,2,0
900,144347615,9,LIMIT_SELL,101.08,5,0
900,780778501,0,MARKET_SELL,,0,2
900,588574559,24,LIMIT_BUY,97.61,2,0
900,202607773,9,LIMIT_BUY,99.14,5,0
900,637779397,8,LIMIT_BUY,99.01,5,0
900,557019992,10,LIMIT_BUY,98.8,5,0
900,41785987,55,LIMIT_BUY,102.23,0,1
900,877592248,1,LIMIT_BUY,98.71000000000001,5,0
900,505825334,7,LIMIT_SELL,101.55,5,0
900,792727546,5,LIMIT_BUY,98.98,5,0
900,591737753,36,LIMIT_BUY,97.27,3,0
900,626755366,27,LIMIT_SELL,102.74000000000001,3,0
900,424977875,4,LIMIT_SELL,101.07000000000001,5,0
900,785141156,7,LIMIT_BUY,98.67,5,0
900,77812122,2,LIMIT_SELL,101.44,5,0
900,83826492,5,LIMIT_SELL,101.24000000000001,5,0
900,630490941,8,LIMIT_SELL,101.21000000000001,5,0
900,174581954,3,LIMIT_SELL,101.13,5,0
900,36366398,10,LIMIT_SELL,101.42,5,0
900,257477448,6,LIMIT_SELL,100.9,5,0
900,691846175,2,LIMIT_BUY,98.78,5,0
900,46855080,3,LIMIT_BUY,99.09,5,0
900,757774306,4,LIMIT_BUY,99.15,5,0
900,562999076,1,LIMIT_SELL,101.51,5,0
900,580081380,6,LIMIT_BUY,99.32000000000001,5,0
901,849393157,42,LIMIT_SELL,97.3,0,2
901,712478403,49,LIMIT_SELL,103.22,4,0
901,865054816,60,LIMIT_SELL,103.31,3,0
901,485771442,23,LIMIT_SELL,103.53,3,0
902,882953676,54,LIMIT_BUY,100.56,0,2
902,495383278,28,LIMIT_SELL,103.48,4,0
902,548596164,43,LIMIT_BUY,98.06,4,0
902,471071203,19,LIMIT_BUY,96.94,1,0
903,871463683,15,LIMIT_BUY,97.84,3,0
903,935413193,20,LIMIT_BUY,97.4,2,0
903,292186501,47,LIMIT_SELL,103.19,4,0
903,6590986,30,LIMIT_SELL,100.10000000000001,1,0
904,508748030,17,LIMIT_BUY,101.16,0,2
904,922103309,41,LIMIT_SELL,102.77,2,0
904,55625875,57,LIMIT_BUY,101.67,0,4
904,873401596,45,LIMIT_SELL,97.56,0,4
905,34970715,1,LIMIT_BUY,98.9,5,0
905,314805664,5,LIMIT_BUY,99.17,5,0
905,139967473,34,LIMIT_SELL,103.4,4,0
905,617210787,2,LIMIT_SELL,101.64,5,0
905,853768777,4,LIMIT_SELL,101.27,5,0
905,148808774,6,LIMIT_SELL,101.10000000000001,5,0
905,372326357,10,LIMIT_SELL,101.62,5,0
905,942654016,4,LIMIT_BUY,99.34,5,0
905,826334193,10,LIMIT_BUY,98.99000000000001,5,0
905,4716874,1,LIMIT_SELL,101.71000000000001,5,0
905,1879796,3,LIMIT_SELL,101.33,5,0
905,940434226,46,LIMIT_SELL,103.55,4,0
905,623955455,40,LIMIT_SELL,103.07000000000001,3,0
905,635397133,9,LIMIT_BUY,99.34,5,0
905,164122992,5,LIMIT_SELL,101.44,5,0
905,509263951,7,LIMIT_BUY,98.86,5,0
905,821438007,9,LIMIT_SELL,101.27,5,0
905,882139465,2,LIMIT_BUY,98.97,5,0
905,348320755,0,MARKET_SELL,,0,2
905,632454717,3,LIMIT_BUY,99.28,5,0
905,971740393,8,LIMIT_BUY,99.15,5,0
905,362506413,8,LIMIT_SELL,101.46000000000001,5,0
905,211810548,50,LIMIT_BUY,97.62,4,0
905,390862420,6,LIMIT_BUY,99.51,5,0
905,502148980,7,LIMIT_SELL,101.75,5,0
906,918891380,12,LIMIT_SELL,97.3,0,2
906,822860853,18,LIMIT_BUY,98.7,1,0
906,655208702,59,LIMIT_BUY,97.35000000000001,2,0
906,833318897,31,LIMIT_SELL,102.60000000000001,1,0
906,145861967,49,LIMIT_SELL,103.29,1,0
906,568680586,56,LIMIT_SELL,103.03,3,0
907,727954058,23,LIMIT_SELL,103.51,1,0
907,551816915,42,LIMIT_BUY,97.27,2,0
908,687745234,0,MARKET_BUY,,0,2
909,125322787,44,LIMIT_BUY,101.77,0,4
909,307323614,43,LIMIT_BUY,98.16,2,0
909,67198519,36,LIMIT_SELL,97.36,0,1
910,331768211,4,LIMIT_SELL,101.27,5,0
910,632047039,3,LIMIT_BUY,99.28,5,0
910,660007485,9,LIMIT_BUY,99.34,5,0
910,108068552,58,LIMIT_SELL,102.26,2,0
910,197431387,11,LIMIT_BUY,98.22,2,0
910,800065921,8,LIMIT_BUY,99.10000000000001,5,0
910,2490444,1,LIMIT_SELL,101.71000000000001,5,0
910,132580681,3,LIMIT_SELL,101.33,5,0
910,650706244,7,LIMIT_SELL,101.75,5,0
910,790914080,9,LIMIT_SELL,101.27,5,0
910,498603356,6,LIMIT_BUY,99.57000000000001,5,0
910,461846982,1,LIMIT_BUY,98.9,5,0
910,400966645,5,LIMIT_SELL,101.44,5,0
910,462215127,2,LIMIT_SELL,101.64,5,0
910,563655522,8,LIMIT_SELL,101.51,5,0
910,558917865,10,LIMIT_SELL,101.62,5,0
910,851504324,25,LIMIT_SELL,98.52,0,4
910,560914384,10,LIMIT_BUY,98.99000000000001,5,0
910,794029872,7,LIMIT_BUY,98.86,5,0
910,93537680,5,LIMIT_BUY,99.17,5,0
910,344307580,4,LIMIT_BUY,99.34,5,0
910,771039145,6,LIMIT_SELL,101.04,5,0
910,39054208,2,LIMIT_BUY,98.97,5,0
911,478105152,51,LIMIT_BUY,100.39,4,0
911,286414278,40,LIMIT_SELL,102.75,4,0
912,837081274,48,LIMIT_SELL,102.82000000000001,3,0
913,511301584,52,LIMIT_SELL,97.91,0,4
913,884702261,38,LIMIT_BUY,99.0,2,0
913,840584042,39,LIMIT_SELL,101.93,1,0
913,299094183,30,LIMIT_SELL,100.33,3,0
913,504876141,19,LIMIT_BUY,97.23,1,0
913,334229032,60,LIMIT_BUY,103.60000000000001,0,4
913,846194134,22,LIMIT_SELL,102.2,4,0
913,415260274,12,LIMIT_SELL,97.34,0,2
914,438385229,17,LIMIT_SELL,101.64,4,0
914,282191106,49,LIMIT_SELL,103.4,1,0
914,866117698,29,LIMIT_BUY,99.52,1,0
914,188878826,31,LIMIT_SELL,102.55,1,0
915,994479839,8,LIMIT_SELL,101.52,5,0
915,41216518,59,LIMIT_BUY,97.4,2,0
915,966156756,1,LIMIT_BUY,98.9,5,0
915,186245503,46,LIMIT_BUY,103.60000000000001,0,2
915,687153859,10,LIMIT_SELL,101.62,5,0
915,199032531,37,LIMIT_BUY,99.38,2,0
915,975786880,3,LIMIT_BUY,99.28,5,0
915,348975714,9,LIMIT_SELL,101.27,5,0
915,259287659,3,LIMIT_SELL,101.33,5,0
915,299476433,6,LIMIT_BUY,99.53,5,0
915,870519349,22,LIMIT_SELL,102.01,4,0
915,405282450,6,LIMIT_SELL,101.08,5,0
915,377636827,5,LIMIT_BUY,99.17,5,0
915,54784181,42,LIMIT_SELL,97.36,0,1
915,373349053,5,LIMIT_SELL,101.44,5,0
915,695585082,7,LIMIT_SELL,101.75,5,0
915,511292777,56,LIMIT_SELL,102.81,4,0
915,725857399,1,LIMIT_SELL,101.71000000000001,5,0
915,667218810,2,LIMIT_BUY,98.97,5,0
915,896109526,8,LIMIT_BUY,99.09,5,0
915,414397989,10,LIMIT_BUY,98.99000000000001,5,0
915,614814680,53,LIMIT_BUY,96.39,1,0
915,496273533,4,LIMIT_SELL,101.27,5,0
915,908966368,14,LIMIT_SELL,96.62,0,1
915,776778380,9,LIMIT_BUY,99.34,5,0
915,77638210,7,LIMIT_BUY,98.86,5,0
915,198725953,4,LIMIT_BUY,99.34,5,0
915,905515334,2,LIMIT_SELL,101.64,5,0
916,546871792,41,LIMIT_BUY,103.01,0,2
916,909375948,18,LIMIT_SELL,98.73,0,3
916,581273826,35,LIMIT_BUY,97.77,2,0
916,147963611,12,LIMIT_BUY,97.08,3,0
916,570292042,20,LIMIT_SELL,97.51,0,4
916,347478088,28,LIMIT_SELL,103.58,4,0
917,363547566,16,LIMIT_SELL,103.2,4,0
917,904656252,17,LIMIT_SELL,101.66,2,0
917,225766338,27,LIMIT_SELL,102.81,3,0
918,779017510,23,LIMIT_BUY,103.47,0,2
918,227560937,32,LIMIT_SELL,99.07000000000001,0,3
919,557020339,11,LIMIT_BUY,98.21000000000001,3,0
919,477928968,34,LIMIT_SELL,103.62,1,0
919,677180917,49,LIMIT_SELL,103.18,1,0
919,135683819,60,LIMIT_SELL,103.52,2,0
920,751323337,2,LIMIT_SELL,101.64,5,0
920,571472289,6,LIMIT_SELL,101.09,5,0
920,712505688,5,LIMIT_SELL,101.44,5,0
920,201335763,5,LIMIT_BUY,99.17,5,0
920,589857175,6,LIMIT_BUY,99.52,5,0
920,640071001,40,LIMIT_SELL,102.88,1,0
920,212024781,4,LIMIT_BUY,99.34,5,0
920,251432179,1,LIMIT_BUY,98.9,5,0
920,453744810,10,LIMIT_BUY,98.99000000000001,5,0
920,751609477,31,LIMIT_BUY,102.61,0,1
920,986855284,7,LIMIT_SELL,101.75,5,0
920,425116996,8,LIMIT_SELL,101.57000000000001,5,0
920,491928874,1,LIMIT_SELL,101.71000000000001,5,0
920,767793322,28,LIMIT_SELL,103.7,2,0
920,540514558,10,LIMIT_SELL,101.62,5,0
920,356644808,3,LIMIT_BUY,99.28,5,0
920,325483363,9,LIMIT_SELL,101.27,5,0
920,851117743,50,LIMIT_BUY,97.53,1,0
920,686235289,2,LIMIT_BUY,98.97,5,0
920,276987183,9,LIMIT_BUY,99.34,5,0
920,13048645,7,LIMIT_BUY,98.86,5,0
920,881376089,8,LIMIT_BUY,99.04,5,0
920,831861205,3,LIMIT_SELL,101.33,5,0
920,12038180,4,LIMIT_SELL,101.27,5,0
921,173647436,41,LIMIT_SELL,102.97,4,0
921,72296883,14,LIMIT_BUY,96.77,3,0
921,841841172,59,LIMIT_BUY,97.41,1,0
921,997360723,33,LIMIT_BUY,102.34,0,1
923,999934962,19,LIMIT_BUY,97.18,2,0
923,415297175,36,LIMIT_SELL,97.31,0,2
923,267098994,13,LIMIT_BUY,97.60000000000001,3,0
923,614657943,39,LIMIT_BUY,101.74000000000001,0,3
923,317813259,26,LIMIT_SELL,101.86,1,0
924,311497161,53,LIMIT_BUY,96.17,3,0
924,473282564,47,LIMIT_BUY,103.25,0,4
924,802016694,32,LIMIT_SELL,98.81,0,4
925,762421828,8,LIMIT_BUY,99.10000000000001,5,0
925,50161025,42,LIMIT_SELL,97.37,0,1
925,196667286,43,LIMIT_BUY,98.14,1,0
925,830437531,9,LIMIT_SELL,101.28,5,0
925,632472134,10,LIMIT_BUY,99.0,5,0
925,357663219,4,LIMIT_BUY,99.35000000000001,5,0
925,360328861,5,LIMIT_SELL,101.44,5,0
925,27354031,3,LIMIT_SELL,101.33,5,0
925,766847765,30,LIMIT_BUY,99.79,3,0
925,532178400,2,LIMIT_SELL,101.64,5,0
925,65254427,10,LIMIT_SELL,101.62,5,0
925,908458295,3,LIMIT_BUY,99.29,5,0
925,235211379,44,LIMIT_SELL,102.03,3,0
925,294324394,7,LIMIT_SELL,101.76,5,0
925,759341643,4,LIMIT_SELL,101.27,5,0
925,776139122,1,LIMIT_BUY,98.91,5,0
925,267099338,6,LIMIT_SELL,101.15,5,0
925,656046744,2,LIMIT_BUY,98.98,5,0
925,450504914,7,LIMIT_BUY,98.86,5,0
925,843544410,1,LIMIT_SELL,101.71000000000001,5,0
925,952482254,6,LIMIT_BUY,99.47,5,0
925,550671779,24,LIMIT_SELL,98.08,0,2
925,830471250,8,LIMIT_SELL,101.52,5,0
925,307089672,9,LIMIT_BUY,99.34,5,0
925,92110251,5,LIMIT_BUY,99.18,5,0
926,404042884,48,LIMIT_SELL,102.84,3,0
926,916816044,34,LIMIT_SELL,103.56,1,0
926,824425096,60,LIMIT_SELL,103.71000000000001,3,0
927,289066643,56,LIMIT_SELL,102.92,3,0
927,640755493,49,LIMIT_SELL,103.16,2,0
927,742016601,50,LIMIT_SELL,97.46000000000001,0,1
927,746390638,58,LIMIT_SELL,102.13,1,0
927,748250679,57,LIMIT_BUY,102.32000000000001,0,4
928,814825014,25,LIMIT_SELL,98.29,0,2
928,742736501,39,LIMIT_SELL,101.85000000000001,1,0
929,265555685,53,LIMIT_BUY,96.21000000000001,3,0
929,428722901,22,LIMIT_SELL,101.97,3,0
929,395027463,23,LIMIT_BUY,103.5,0,3
929,297494905,14,LIMIT_BUY,96.82000000000001,3,0
930,174189311,8,LIMIT_BUY,99.10000000000001,5,0
930,705426416,46,LIMIT_BUY,103.63,0,2
930,354659815,2,LIMIT_BUY,98.98,5,0
930,332203434,1,LIMIT_SELL,101.71000000000001,5,0
930,916925023,1,LIMIT_BUY,98.91,5,0
930,444467606,9,LIMIT_BUY,99.34,5,0
930,662118143,4,LIMIT_SELL,101.27,5,0
930,863499300,6,LIMIT_SELL,101.18,5,0
930,144304211,11,LIMIT_BUY,98.2,2,0
930,686153447,7,LIMIT_SELL,101.76,5,0
930,463591708,45,LIMIT_BUY,97.39,3,0
930,627045410,20,LIMIT_BUY,97.44,3,0
930,712844072,38,LIMIT_BUY,98.95,1,0
930,107160166,10,LIMIT_SELL,101.67,5,0
930,445866400,7,LIMIT_BUY,98.86,5,0
930,87886823,33,LIMIT_SELL,102.37,4,0
930,200214254,10,LIMIT_BUY,98.95,5,0
930,535397552,43,LIMIT_BUY,97.98,1,0
930,277577339,3,LIMIT_BUY,99.29,5,0
930,439895845,9,LIMIT_SELL,101.28,5,0
930,507809445,3,LIMIT_SELL,101.33,5,0
930,614016952,6,LIMIT_BUY,99.44,5,0
930,681047705,5,LIMIT_BUY,99.18,5,0
930,641697361,36,LIMIT_BUY,97.26,1,0
930,261293373,4,LIMIT_BUY,99.35000000000001,5,0
930,223551917,2,LIMIT_SELL,101.64,5,0
930,225311382,8,LIMIT_SELL,101.52,5,0
930,213476132,5,LIMIT_SELL,101.44,5,0
931,882513110,17,LIMIT_SELL,101.55,4,0
931,724924704,60,LIMIT_BUY,103.74000000000001,0,3
931,949126492,59,LIMIT_BUY,97.59,2,0
932,583288118,0,MARKET_BUY,,0,2
932,386387249,40,LIMIT_BUY,103.02,0,3
932,93709772,51,LIMIT_BUY,100.65,0,2
933,203746859,19,LIMIT_BUY,97.14,4,0
933,775054706,55,LIMIT_SELL,102.33,3,0
933,160759385,23,LIMIT_BUY,103.74000000000001,0,3
934,617922519,29,LIMIT_SELL,99.56,0,2
934,23647888,60,LIMIT_SELL,103.78,2,0
935,990077624,8,LIMIT_BUY,99.15,5,0
935,990154597,3,LIMIT_SELL,101.33,5,0
935,329566375,2,LIMIT_BUY,98.98,5,0
935,354388468,1,LIMIT_SELL,101.71000000000001,5,0
935,869438941,6,LIMIT_SELL,101.2,5,0
935,773319954,7,LIMIT_BUY,98.86,5,0
935,361247137,10,LIMIT_BUY,98.86,5,0
935,516129592,7,LIMIT_SELL,101.76,5,0
935,606421454,8,LIMIT_SELL,101.47,5,0
935,38602096,17,LIMIT_SELL,101.42,2,0
935,270015128,1,LIMIT_BUY,98.91,5,0
935,617290682,5,LIMIT_BUY,99.18,5,0
935,873288132,5,LIMIT_SELL,101.44,5,0
935,160019150,9,LIMIT_SELL,101.28,5,0
935,73247617,21,LIMIT_SELL,98.81,0,1
935,495408727,3,LIMIT_BUY,99.29,5,0
935,803219345,6,LIMIT_BUY,99.42,5,0
935,971792228,2,LIMIT_SELL,101.64,5,0
935,50474361,10,LIMIT_SELL,101.76,5,0
935,916695676,4,LIMIT_BUY,99.35000000000001,5,0
935,146604621,9,LIMIT_BUY,99.34,5,0
935,934742101,4,LIMIT_SELL,101.27,5,0
936,395069499,15,LIMIT_BUY,97.87,4,0
936,222490210,37,LIMIT_BUY,99.29,3,0
937,272720028,36,LIMIT_BUY,96.99000000000001,2,0
937,559539599,28,LIMIT_BUY,103.67,0,1
937,886494706,13,LIMIT_BUY,97.47,4,0
937,510760412,42,LIMIT_BUY,97.25,3,0
937,41700067,14,LIMIT_BUY,96.62,1,0
937,702603420,49,LIMIT_BUY,103.19,0,2
937,467009646,32,LIMIT_SELL,98.42,0,1
937,224446474,26,LIMIT_BUY,102.11,0,3
937,998445198,11,LIMIT_BUY,98.27,2,0
937,571226127,52,LIMIT_BUY,97.60000000000001,1,0
938,566064641,45,LIMIT_BUY,97.53,3,0
940,236101547,6,LIMIT_BUY,99.4,5,0
940,686860902,7,LIMIT_BUY,98.86,5,0
940,257601032,10,LIMIT_BUY,98.8,5,0
940,349058904,10,LIMIT_SELL,101.82000000000001,5,0
940,714966842,5,LIMIT_BUY,99.18,5,0
940,272304119,57,LIMIT_SELL,102.49000000000001,4,0
940,4440489,1,LIMIT_SELL,101.71000000000001,5,0
940,936017821,5,LIMIT_SELL,101.44,5,0
940,692224039,8,LIMIT_BUY,99.15,5,0
940,709596591,38,LIMIT_SELL,99.01,0,3
940,132150790,12,LIMIT_SELL,96.81,0,1
940,137375073,9,LIMIT_SELL,101.28,5,0
940,668055668,7,LIMIT_SELL,101.76,5,0
940,241695871,6,LIMIT_SELL,101.22,5,0
940,322657707,60,LIMIT_SELL,103.92,2,0
940,499318865,4,LIMIT_BUY,99.35000000000001,5,0
940,763461254,9,LIMIT_BUY,99.34,5,0
940,363875309,2,LIMIT_BUY,98.98,5,0
940,334318873,8,LIMIT_SELL,101.47,5,0
940,890939320,3,LIMIT_SELL,101.33,5,0
940,66354809,4,LIMIT_SELL,101.27,5,0
940,659246733,3,LIMIT_BUY,99.29,5,0
940,427116731,2,LIMIT_SELL,101.64,5,0
940,418251174,1,LIMIT_BUY,98.91,5,0
941,390545694,41,LIMIT_SELL,103.15,4,0
941,635388677,31,LIMIT_SELL,102.86,2,0
941,777190852,54,LIMIT_SELL,100.75,1,0
941,875486496,39,LIMIT_SELL,101.96000000000001,4,0
941,813157122,22,LIMIT_SELL,102.03,3,0
